9,8,1448.06,398.92,132.50,399.78,1,-1,-1,-1
9,10,1254.72,445.20,34.52,105.61,1,-1,-1,-1
10,1,1499.88,410.38,121.76,367.28,1,-1,-1,-1
10,2,592.85,434.95,97.71,295.07,1,-1,-1,-1
10,3,670.74,438.96,60.53,183.50,1,-1,-1,-1
10,4,729.46,453.33,40.10,122.22,1,-1,-1,-1
10,5,459.83,441.08,91.58,276.65,1,-1,-1,-1
10,8,1434.35,410.32,130.82,394.70,1,-1,-1,-1
10,10,1254.64,446.26,34.03,104.11,1,-1,-1,-1
11,1,1458.35,397.08,126.67,382.07,1,-1,-1,-1
11,2,590.87,439.96,93.38,282.00,1,-1,-1,-1
11,3,675.56,449.09,54.55,165.40,1,-1,-1,-1
11,4,729.21,450.49,39.36,119.97,1,-1,-1,-1
11,5,460.35,441.74,91.04,275.04,1,-1,-1,-1
11,8,1494.89,412.56,124.22,374.80,1,-1,-1,-1
11,10,1254.61,446.62,33.87,103.61,1,-1,-1,-1
12,1,1455.61,392.39,134.56,405.85,1,-1,-1,-1
12,2,586.55,445.05,87.54,264.39,1,-1,-1,-1
12,3,678.29,446.84,54.23,164.44,1,-1,-1,-1
12,4,729.12,449.46,39.09,119.17,1,-1,-1,-1
12,5,460.53,441.99,90.86,274.49,1,-1,-1,-1
12,8,1518.35,413.37,121.64,366.98,1,-1,-1,-1
12,9,1097.01,432.94,39.09,119.16,1,-1,-1,-1
12,10,1254.94,448.60,32.20,98.52,1,-1,-1,-1
12,13,567.10,364.89,128.96,388.88,1,-1,-1,-1
13,1,1444.31,389.45,143.98,434.23,1,-1,-1,-1
13,2,588.44,443.57,89.62,270.69,1,-1,-1,-1
13,3,677.35,453.03,52.25,158.46,1,-1,-1,-1
13,4,729.08,449.08,39.00,118.89,1,-1,-1,-1
13,5,472.78,476.66,79.29,239.59,1,-1,-1,-1
13,8,1526.76,413.62,120.69,364.13,1,-1,-1,-1
13,9,1096.83,433.32,38.77,118.16,1,-1,-1,-1
13,10,1254.71,447.42,33.23,101.67,1,-1,-1,-1
13,13,575.48,364.89,128.96,388.88,1,-1,-1,-1
14,1,1449.59,389.57,141.24,425.95,1,-1,-1,-1
14,2,589.09,443.02,90.35,272.92,1,-1,-1,-1
14,3,679.55,452.02,51.69,156.76,1,-1,-1,-1
14,4,729.61,447.52,40.87,124.59,1,-1,-1,-1
14,5,474.63,481.21,77.53,234.26,1,-1,-1,-1
14,8,1533.52,416.09,126.16,380.61,1,-1,-1,-1
14,10,1254.64,447.01,33.59,102.77,1,-1,-1,-1
14,13,479.71,416.20,107.61,324.52,1,-1,-1,-1
15,1,1451.41,389.77,139.97,422.10,1,-1,-1,-1
15,2,589.30,442.77,90.65,273.81,1,-1,-1,-1
15,4,729.81,446.95,41.55,126.68,1,-1,-1,-1
15,8,1535.06,400.02,134.25,405.00,1,-1,-1,-1
15,9,1096.92,433.13,38.92,118.65,1,-1,-1,-1
15,10,1254.61,446.85,33.73,103.19,1,-1,-1,-1
15,13,476.81,457.00,88.43,266.73,1,-1,-1,-1
16,1,1451.91,389.93,139.41,420.41,1,-1,-1,-1
16,2,589.36,442.62,90.76,274.18,1,-1,-1,-1
16,4,729.87,446.75,41.82,127.48,1,-1,-1,-1
16,8,1536.33,410.54,131.34,396.20,1,-1,-1,-1
16,9,1096.80,433.40,38.69,117.95,1,-1,-1,-1
16,10,1254.60,446.79,33.78,103.36,1,-1,-1,-1
16,13,475.29,463.94,88.68,267.50,1,-1,-1,-1
17,1,1456.51,407.05,133.04,401.20,1,-1,-1,-1
17,2,589.36,442.54,90.81,274.34,1,-1,-1,-1
17,4,730.04,446.35,42.00,128.05,1,-1,-1,-1
17,8,1540.54,410.82,132.35,399.24,1,-1,-1,-1
17,9,1097.87,433.88,36.80,112.21,1,-1,-1,-1
17,10,1254.60,446.76,33.80,103.42,1,-1,-1,-1
17,13,464.97,454.02,98.67,297.64,1,-1,-1,-1
18,1,1453.36,396.41,136.73,412.31,1,-1,-1,-1
18,2,589.35,442.47,90.84,274.42,1,-1,-1,-1
18,9,1098.08,434.00,36.38,110.95,1,-1,-1,-1
18,10,1254.60,446.75,33.81,103.44,1,-1,-1,-1
18,13,461.67,450.80,101.88,307.36,1,-1,-1,-1
19,1,1470.42,392.55,138.06,416.30,1,-1,-1,-1
19,2,589.32,442.42,90.85,274.47,1,-1,-1,-1
19,8,1580.53,415.99,129.79,391.50,1,-1,-1,-1
19,9,1097.36,433.41,38.03,115.98,1,-1,-1,-1
19,10,1254.92,448.50,32.29,98.80,1,-1,-1,-1
19,13,461.07,448.97,103.26,311.52,1,-1,-1,-1
20,1,1448.36,370.28,145.07,437.40,1,-1,-1,-1
20,2,589.30,442.38,90.86,274.50,1,-1,-1,-1
20,8,1530.57,414.35,123.41,372.26,1,-1,-1,-1
20,9,1097.30,433.57,37.87,115.50,1,-1,-1,-1
20,10,1255.04,449.16,31.71,97.03,1,-1,-1,-1
20,13,466.89,454.47,99.09,298.98,1,-1,-1,-1
21,1,1485.87,382.40,141.26,425.93,1,-1,-1,-1
21,2,589.28,442.35,90.87,274.53,1,-1,-1,-1
21,4,722.09,446.67,41.94,127.86,1,-1,-1,-1
21,8,1586.45,416.21,127.09,383.35,1,-1,-1,-1
21,9,1097.05,433.16,38.73,118.14,1,-1,-1,-1
21,10,1254.76,447.61,33.05,101.13,1,-1,-1,-1
21,13,473.06,447.96,93.09,280.92,1,-1,-1,-1
22,1,1473.40,386.20,146.23,440.88,1,-1,-1,-1
22,2,589.26,442.32,90.87,274.55,1,-1,-1,-1
22,4,721.31,446.73,41.92,127.79,1,-1,-1,-1
22,8,1606.19,416.86,128.39,387.27,1,-1,-1,-1
22,9,1096.98,433.08,38.91,118.68,1,-1,-1,-1
22,10,1254.66,447.05,33.54,102.63,1,-1,-1,-1
22,13,472.11,453.56,95.55,288.36,1,-1,-1,-1
23,1,1495.46,388.85,141.59,426.89,1,-1,-1,-1
23,2,591.27,429.81,99.86,301.69,1,-1,-1,-1
23,4,721.05,452.44,41.92,127.78,1,-1,-1,-1
23,8,1594.28,398.83,141.55,426.91,1,-1,-1,-1
23,9,1097.75,433.67,37.22,113.55,1,-1,-1,-1
23,10,1254.62,446.83,33.73,103.21,1,-1,-1,-1
23,13,475.26,447.38,92.01,277.72,1,-1,-1,-1
24,1,1535.96,388.73,146.29,441.02,1,-1,-1,-1
24,2,592.00,425.23,103.16,311.63,1,-1,-1,-1
24,4,720.97,454.56,41.91,127.76,1,-1,-1,-1
24,8,1624.78,409.75,134.21,404.76,1,-1,-1,-1
24,9,1098.27,431.05,40.26,122.81,1,-1,-1,-1
24,10,1254.92,448.49,32.29,98.81,1,-1,-1,-1
24,13,474.91,437.15,105.19,317.49,1,-1,-1,-1
25,1,1550.76,388.71,148.00,446.17,1,-1,-1,-1
25,2,592.27,423.44,104.44,315.50,1,-1,-1,-1
25,4,720.97,455.35,41.91,127.74,1,-1,-1,-1
25,8,1640.99,397.23,137.18,413.72,1,-1,-1,-1
25,9,1098.34,430.87,40.43,123.34,1,-1,-1,-1
25,10,1255.04,449.12,31.73,97.11,1,-1,-1,-1
25,13,488.12,440.81,96.23,290.46,1,-1,-1,-1
26,1,1575.55,388.73,148.62,448.01,1,-1,-1,-1
26,2,592.36,409.11,104.91,316.88,1,-1,-1,-1
26,4,720.98,455.62,41.90,127.73,1,-1,-1,-1
26,8,1650.75,395.73,138.30,417.09,1,-1,-1,-1
26,9,1098.49,429.94,41.55,126.74,1,-1,-1,-1
26,10,1254.76,447.58,33.07,101.20,1,-1,-1,-1
26,13,491.43,436.95,96.87,292.42,1,-1,-1,-1
27,1,1584.69,388.77,148.80,448.56,1,-1,-1,-1
27,2,590.39,429.64,96.20,290.61,1,-1,-1,-1
27,4,720.84,456.74,40.03,122.02,1,-1,-1,-1
27,8,1669.77,391.75,138.51,417.69,1,-1,-1,-1
27,9,1098.31,432.50,38.20,116.52,1,-1,-1,-1
27,10,1254.66,447.02,33.56,102.69,1,-1,-1,-1
27,13,495.12,440.72,92.74,279.98,1,-1,-1,-1
28,1,1587.74,388.81,148.83,448.63,1,-1,-1,-1
28,2,591.50,432.68,97.12,293.39,1,-1,-1,-1
28,4,720.81,457.13,39.31,119.84,1,-1,-1,-1
28,8,1675.13,390.68,138.67,418.15,1,-1,-1,-1
28,9,1098.36,432.53,38.10,116.24,1,-1,-1,-1
28,10,1254.93,448.53,32.24,98.67,1,-1,-1,-1
28,13,489.35,443.61,100.41,303.14,1,-1,-1,-1
29,1,1608.12,388.84,148.80,448.53,1,-1,-1,-1
29,2,602.07,403.83,112.39,339.45,1,-1,-1,-1
29,4,720.82,457.25,39.05,119.06,1,-1,-1,-1
29,5,588.72,442.60,90.72,274.13,1,-1,-1,-1
29,8,1696.91,369.44,145.26,438.02,1,-1,-1,-1
29,9,1098.23,433.64,36.71,112.00,1,-1,-1,-1
29,10,1254.72,447.36,33.26,101.80,1,-1,-1,-1
29,13,491.76,438.15,98.55,297.55,1,-1,-1,-1
30,1,1615.47,388.88,148.76,448.37,1,-1,-1,-1
30,2,590.78,378.24,117.94,356.17,1,-1,-1,-1
30,4,718.71,453.46,42.88,130.71,1,-1,-1,-1
30,5,595.57,440.95,91.26,275.75,1,-1,-1,-1
30,8,1704.83,361.56,147.71,445.36,1,-1,-1,-1
30,9,1098.26,433.78,36.48,111.29,1,-1,-1,-1
30,10,1254.96,448.66,32.13,98.34,1,-1,-1,-1
30,13,492.76,448.96,97.81,295.32,1,-1,-1,-1
31,1,1617.83,388.91,148.71,448.21,1,-1,-1,-1
31,2,579.52,367.80,125.65,379.41,1,-1,-1,-1
31,4,718.20,453.50,43.14,131.51,1,-1,-1,-1
31,5,601.51,444.79,86.70,262.01,1,-1,-1,-1
31,8,1715.83,357.43,149.33,450.24,1,-1,-1,-1
31,10,1254.73,447.40,33.22,101.68,1,-1,-1,-1
31,13,493.15,452.97,97.54,294.50,1,-1,-1,-1
31,22,1443.39,432.40,44.35,134.90,1,-1,-1,-1
32,1,1618.31,388.94,148.66,448.06,1,-1,-1,-1
32,2,587.18,387.28,113.36,342.30,1,-1,-1,-1
32,3,677.00,455.75,63.85,193.62,1,-1,-1,-1
32,5,608.31,443.52,86.89,262.59,1,-1,-1,-1
32,10,1250.01,443.45,35.23,107.80,1,-1,-1,-1
32,13,495.80,446.47,93.10,281.11,1,-1,-1,-1
32,22,1448.71,430.84,42.51,129.31,1,-1,-1,-1
33,1,1618.11,388.96,148.62,447.92,1,-1,-1,-1
33,2,600.72,422.71,98.87,298.57,1,-1,-1,-1
33,3,674.50,442.62,69.93,212.00,1,-1,-1,-1
33,10,1252.78,445.39,34.41,105.29,1,-1,-1,-1
33,13,496.81,443.89,91.42,276.07,1,-1,-1,-1
33,22,1450.33,430.16,41.91,127.50,1,-1,-1,-1
34,1,1637.34,388.98,148.58,447.80,1,-1,-1,-1
34,2,605.77,436.13,93.38,282.02,1,-1,-1,-1
34,3,675.87,450.50,66.61,201.94,1,-1,-1,-1
34,10,1253.92,446.19,34.07,104.24,1,-1,-1,-1
34,13,497.17,442.92,90.83,274.32,1,-1,-1,-1
34,22,1452.92,425.54,43.97,133.78,1,-1,-1,-1
35,1,1644.31,389.00,148.54,447.69,1,-1,-1,-1
35,2,596.96,413.32,100.81,304.45,1,-1,-1,-1
35,3,678.56,457.76,62.32,188.95,1,-1,-1,-1
35,8,1621.02,300.98,204.41,616.17,1,-1,-1,-1
35,10,1254.67,448.24,32.42,99.21,1,-1,-1,-1
35,13,497.30,442.54,90.65,273.77,1,-1,-1,-1
35,22,1456.47,430.43,40.60,123.55,1,-1,-1,-1
36,1,1646.59,389.02,148.51,447.59,1,-1,-1,-1
36,2,610.96,434.61,90.54,273.45,1,-1,-1,-1
36,3,679.60,460.56,60.64,183.87,1,-1,-1,-1
36,5,602.47,372.00,124.77,376.89,1,-1,-1,-1
36,8,1620.43,293.51,210.09,633.29,1,-1,-1,-1
36,10,1254.92,443.67,34.98,107.02,1,-1,-1,-1
36,13,494.83,450.36,94.98,286.86,1,-1,-1,-1
36,22,1458.74,429.99,41.36,125.87,1,-1,-1,-1
37,1,1647.11,389.03,148.49,447.50,1,-1,-1,-1
37,2,616.64,443.44,86.31,260.69,1,-1,-1,-1
37,3,677.83,457.65,62.88,190.64,1,-1,-1,-1
37,4,717.65,451.44,44.88,136.80,1,-1,-1,-1
37,5,602.01,365.15,128.42,387.82,1,-1,-1,-1
37,10,1255.01,442.05,35.89,109.79,1,-1,-1,-1
37,13,489.43,446.88,101.17,305.56,1,-1,-1,-1
37,22,1459.44,429.84,41.62,126.68,1,-1,-1,-1
38,1,1647.00,389.04,148.46,447.43,1,-1,-1,-1
38,2,613.97,437.87,93.58,282.67,1,-1,-1,-1
38,3,685.62,456.57,63.69,193.11,1,-1,-1,-1
38,4,717.33,451.31,45.16,137.64,1,-1,-1,-1
38,5,605.93,358.66,131.54,397.25,1,-1,-1,-1
38,10,1255.08,446.60,33.16,101.45,1,-1,-1,-1
38,13,487.37,445.52,103.54,312.70,1,-1,-1,-1
38,22,1465.43,429.78,41.73,127.03,1,-1,-1,-1
39,1,1666.41,389.05,148.44,447.36,1,-1,-1,-1
39,2,617.40,444.13,87.80,265.23,1,-1,-1,-1
39,3,686.47,456.69,64.05,194.20,1,-1,-1,-1
39,5,601.77,361.56,130.34,393.54,1,-1,-1,-1
39,10,1255.06,443.07,35.25,107.85,1,-1,-1,-1
39,13,491.03,451.24,99.90,301.70,1,-1,-1,-1
39,22,1467.53,429.75,41.78,127.19,1,-1,-1,-1
40,1,1679.13,381.88,163.02,491.27,1,-1,-1,-1
40,2,615.21,416.07,98.91,298.78,1,-1,-1,-1
40,5,605.18,355.66,133.19,402.14,1,-1,-1,-1
40,10,1254.78,445.29,34.40,105.24,1,-1,-1,-1
40,13,492.52,453.46,98.42,297.25,1,-1,-1,-1
40,22,1468.19,429.74,41.81,127.28,1,-1,-1,-1
41,1,1683.77,379.25,168.38,507.39,1,-1,-1,-1
41,2,595.23,398.06,112.69,340.37,1,-1,-1,-1
41,10,1254.95,442.66,35.68,109.13,1,-1,-1,-1
41,13,488.54,447.82,102.52,309.61,1,-1,-1,-1
41,22,1468.33,429.73,41.82,127.34,1,-1,-1,-1
42,1,1707.29,378.23,170.46,513.64,1,-1,-1,-1
42,2,587.33,375.91,118.12,356.71,1,-1,-1,-1
42,5,623.34,424.30,99.65,300.90,1,-1,-1,-1
42,10,1254.73,445.16,34.55,105.69,1,-1,-1,-1
42,13,487.07,445.72,104.03,314.15,1,-1,-1,-1
42,22,1468.29,429.73,41.83,127.38,1,-1,-1,-1
43,1,1727.12,384.91,156.89,472.73,1,-1,-1,-1
43,2,584.07,366.85,120.29,363.22,1,-1,-1,-1
43,5,626.29,437.67,93.11,281.19,1,-1,-1,-1
43,10,1254.65,446.16,34.10,104.30,1,-1,-1,-1
43,13,486.53,444.89,104.59,315.85,1,-1,-1,-1
43,22,1473.91,429.73,41.84,127.41,1,-1,-1,-1
44,1,1746.06,380.32,166.21,500.81,1,-1,-1,-1
44,2,582.35,361.06,122.67,370.43,1,-1,-1,-1
44,3,684.08,447.52,68.39,207.30,1,-1,-1,-1
44,5,627.24,441.17,91.39,276.02,1,-1,-1,-1
44,10,1254.61,446.54,33.92,103.77,1,-1,-1,-1
44,13,486.34,444.56,104.78,316.42,1,-1,-1,-1
44,22,1475.94,429.72,41.85,127.44,1,-1,-1,-1
45,1,1752.74,378.71,169.49,510.68,1,-1,-1,-1
45,3,683.81,456.18,68.72,208.28,1,-1,-1,-1
45,5,622.28,445.59,86.63,261.69,1,-1,-1,-1
45,10,1254.60,446.68,33.86,103.57,1,-1,-1,-1
45,13,486.30,444.43,104.83,316.57,1,-1,-1,-1
45,22,1476.61,429.72,41.85,127.46,1,-1,-1,-1
46,1,1763.70,377.84,171.26,516.00,1,-1,-1,-1
46,3,683.71,459.17,68.83,208.62,1,-1,-1,-1
46,5,615.65,438.44,93.72,283.11,1,-1,-1,-1
46,10,1254.60,446.75,33.85,103.56,1,-1,-1,-1
46,13,486.30,444.38,104.83,316.55,1,-1,-1,-1
46,22,1482.42,429.72,41.85,127.48,1,-1,-1,-1
47,3,683.67,460.29,68.86,208.69,1,-1,-1,-1
47,5,617.75,444.21,87.82,265.29,1,-1,-1,-1
47,10,1254.93,442.58,35.75,109.34,1,-1,-1,-1
47,13,486.32,444.36,104.81,316.49,1,-1,-1,-1
47,22,1484.96,429.74,41.79,127.27,1,-1,-1,-1
48,3,683.86,460.81,69.32,210.07,1,-1,-1,-1
48,5,618.50,446.46,85.47,258.22,1,-1,-1,-1
48,10,1255.00,441.66,36.17,110.62,1,-1,-1,-1
48,13,486.35,444.36,104.79,316.41,1,-1,-1,-1
49,3,694.41,450.04,68.88,208.73,1,-1,-1,-1
49,4,583.47,451.25,44.99,137.10,1,-1,-1,-1
49,5,618.73,447.20,84.66,255.80,1,-1,-1,-1
49,10,1259.33,444.82,34.72,106.17,1,-1,-1,-1
49,13,486.37,444.35,104.76,316.33,1,-1,-1,-1
50,2,610.79,308.87,138.01,416.62,1,-1,-1,-1
50,3,695.63,449.43,69.24,209.83,1,-1,-1,-1
50,4,578.45,451.27,44.96,136.98,1,-1,-1,-1
50,5,618.77,447.42,84.41,255.06,1,-1,-1,-1
50,10,1261.00,446.06,34.14,104.42,1,-1,-1,-1
50,13,486.40,444.35,104.74,316.26,1,-1,-1,-1
51,2,611.83,301.84,140.46,424.04,1,-1,-1,-1
51,3,686.42,458.08,68.83,208.58,1,-1,-1,-1
51,4,576.68,451.27,44.95,136.95,1,-1,-1,-1
51,5,618.75,447.45,84.35,254.91,1,-1,-1,-1
51,10,1261.60,446.52,33.93,103.77,1,-1,-1,-1
51,13,486.42,444.35,104.72,316.19,1,-1,-1,-1
52,3,684.52,459.92,68.78,208.42,1,-1,-1,-1
52,4,576.31,451.27,44.95,136.93,1,-1,-1,-1
52,5,618.71,447.41,84.37,254.96,1,-1,-1,-1
52,10,1262.20,446.64,33.89,103.65,1,-1,-1,-1
52,13,486.44,444.35,104.70,316.13,1,-1,-1,-1
53,2,613.95,304.14,139.34,420.54,1,-1,-1,-1
53,3,684.48,460.40,69.04,209.18,1,-1,-1,-1
53,4,576.47,451.27,44.95,136.91,1,-1,-1,-1
53,5,623.73,444.17,88.49,267.42,1,-1,-1,-1
53,10,1261.76,426.71,40.03,122.37,1,-1,-1,-1
53,13,486.45,444.35,104.68,316.08,1,-1,-1,-1
54,2,614.99,298.47,141.29,426.44,1,-1,-1,-1
54,3,687.01,451.53,72.63,220.04,1,-1,-1,-1
54,4,576.80,451.28,44.95,136.90,1,-1,-1,-1
54,5,620.60,446.08,86.01,259.96,1,-1,-1,-1
54,10,1261.74,422.43,41.36,126.40,1,-1,-1,-1
54,13,486.47,444.35,104.67,316.03,1,-1,-1,-1
55,3,688.92,454.23,67.13,203.40,1,-1,-1,-1
55,4,571.64,451.25,44.98,137.01,1,-1,-1,-1
55,5,619.31,446.80,85.05,257.07,1,-1,-1,-1
55,10,1262.19,420.16,42.05,128.51,1,-1,-1,-1
55,13,486.48,444.35,104.65,315.99,1,-1,-1,-1
56,3,688.25,450.54,71.50,216.61,1,-1,-1,-1
56,4,577.01,451.28,44.95,136.90,1,-1,-1,-1
56,5,618.81,447.04,84.71,256.04,1,-1,-1,-1
56,10,1261.74,420.35,42.01,128.35,1,-1,-1,-1
56,13,486.49,444.35,104.64,315.95,1,-1,-1,-1
57,3,688.01,449.26,73.02,221.20,1,-1,-1,-1
57,4,573.01,451.26,44.98,136.98,1,-1,-1,-1
57,5,618.61,447.11,84.60,255.71,1,-1,-1,-1
57,10,1261.67,420.18,42.07,128.50,1,-1,-1,-1
57,13,494.59,435.48,109.61,330.93,1,-1,-1,-1
58,2,633.08,375.02,115.71,349.23,1,-1,-1,-1
58,3,688.24,448.63,73.59,222.94,1,-1,-1,-1
58,5,618.52,447.11,84.57,255.64,1,-1,-1,-1
58,10,1262.32,433.35,38.53,117.69,1,-1,-1,-1
58,13,497.60,432.18,111.46,336.49,1,-1,-1,-1
59,2,628.20,425.98,96.96,292.70,1,-1,-1,-1
59,3,687.90,448.66,73.73,223.33,1,-1,-1,-1
59,4,577.72,451.28,44.95,136.88,1,-1,-1,-1
59,5,618.77,447.57,84.21,254.53,1,-1,-1,-1
59,10,1262.56,438.62,37.10,113.34,1,-1,-1,-1
59,13,495.24,446.01,102.66,309.96,1,-1,-1,-1
60,2,626.85,439.94,91.82,277.21,1,-1,-1,-1
60,3,694.35,456.51,70.49,213.53,1,-1,-1,-1
60,4,578.39,451.28,44.95,136.87,1,-1,-1,-1
60,10,1262.01,444.10,34.93,106.73,1,-1,-1,-1
60,13,494.23,438.22,99.13,299.29,1,-1,-1,-1
61,2,626.42,444.07,90.29,272.62,1,-1,-1,-1
61,3,695.16,456.80,70.64,213.99,1,-1,-1,-1
61,4,578.63,451.28,44.95,136.87,1,-1,-1,-1
61,10,1261.80,446.13,34.13,104.28,1,-1,-1,-1
61,13,496.39,453.04,93.44,282.16,1,-1,-1,-1
62,2,626.24,445.14,89.88,271.43,1,-1,-1,-1
62,3,689.51,450.64,72.99,221.09,1,-1,-1,-1
62,4,578.80,451.29,44.95,136.86,1,-1,-1,-1
62,8,1014.67,439.30,33.75,102.25,1,-1,-1,-1
62,10,1261.98,447.04,33.83,103.36,1,-1,-1,-1
62,13,504.33,447.49,100.66,303.96,1,-1,-1,-1
63,2,626.15,445.17,89.86,271.37,1,-1,-1,-1
63,3,689.64,450.25,73.37,222.24,1,-1,-1,-1
63,4,577.70,437.82,51.88,157.93,1,-1,-1,-1
63,8,988.46,446.57,25.44,77.06,1,-1,-1,-1
63,10,1261.70,446.97,33.79,103.26,1,-1,-1,-1
63,13,493.32,445.58,103.16,311.49,1,-1,-1,-1
64,2,626.10,444.90,89.95,271.66,1,-1,-1,-1
64,3,695.75,458.27,69.77,211.34,1,-1,-1,-1
64,4,575.96,436.31,52.66,160.31,1,-1,-1,-1
64,10,1261.83,447.76,33.52,102.43,1,-1,-1,-1
64,13,496.96,436.02,109.07,329.33,1,-1,-1,-1
65,2,616.40,439.31,94.51,285.46,1,-1,-1,-1
65,3,690.46,462.20,72.40,219.29,1,-1,-1,-1
65,13,507.57,447.31,101.92,307.75,1,-1,-1,-1
66,2,622.31,442.31,91.86,277.45,1,-1,-1,-1
66,3,688.70,463.52,73.29,221.95,1,-1,-1,-1
66,13,511.82,451.94,98.97,298.84,1,-1,-1,-1
67,2,624.66,443.26,90.88,274.52,1,-1,-1,-1
67,3,694.38,461.95,70.37,213.11,1,-1,-1,-1
67,5,537.43,543.36,60.55,183.13,1,-1,-1,-1
67,13,513.32,453.62,97.90,295.61,1,-1,-1,-1
67,22,1535.79,429.71,41.88,127.58,1,-1,-1,-1
68,2,615.97,438.28,94.97,286.87,1,-1,-1,-1
68,3,690.09,463.38,72.53,219.66,1,-1,-1,-1
68,5,531.36,550.79,58.62,177.29,1,-1,-1,-1
68,10,1261.63,449.48,31.62,96.67,1,-1,-1,-1
68,13,513.80,454.20,97.51,294.45,1,-1,-1,-1
68,22,1536.59,429.71,41.88,127.60,1,-1,-1,-1
69,2,612.81,436.42,96.47,291.40,1,-1,-1,-1
69,3,688.53,463.89,73.32,222.04,1,-1,-1,-1
69,8,1007.16,443.62,29.56,89.85,1,-1,-1,-1
69,10,1262.27,443.98,34.81,106.42,1,-1,-1,-1
69,13,513.92,454.39,97.38,294.07,1,-1,-1,-1
69,22,1538.97,429.71,41.89,127.61,1,-1,-1,-1
70,2,611.64,435.62,97.07,293.20,1,-1,-1,-1
70,3,687.93,464.06,73.62,222.93,1,-1,-1,-1
70,8,1002.18,445.26,27.78,84.45,1,-1,-1,-1
70,10,1262.47,442.29,35.79,109.40,1,-1,-1,-1
70,13,524.31,447.97,102.02,308.07,1,-1,-1,-1
71,2,611.24,435.25,97.30,293.90,1,-1,-1,-1
71,3,687.71,464.09,73.72,223.23,1,-1,-1,-1
71,10,1262.54,441.63,36.18,110.57,1,-1,-1,-1
71,13,528.11,445.59,103.74,313.26,1,-1,-1,-1
72,2,611.14,435.06,97.39,294.19,1,-1,-1,-1
72,3,687.63,464.08,73.75,223.31,1,-1,-1,-1
72,10,1262.56,441.38,36.32,111.01,1,-1,-1,-1
72,13,529.48,444.66,104.40,315.25,1,-1,-1,-1
73,2,611.14,434.95,97.43,294.30,1,-1,-1,-1
73,3,687.41,464.59,73.99,224.05,1,-1,-1,-1
73,10,1262.56,441.30,36.37,111.16,1,-1,-1,-1
73,13,529.90,444.32,104.64,315.96,1,-1,-1,-1
74,2,611.18,434.86,97.45,294.36,1,-1,-1,-1
74,4,531.51,445.74,68.07,207.01,1,-1,-1,-1
74,10,1261.96,444.77,34.77,106.28,1,-1,-1,-1
74,13,509.21,442.73,95.79,289.26,1,-1,-1,-1
75,2,611.22,434.80,97.46,294.38,1,-1,-1,-1
75,3,701.42,435.39,83.03,251.37,1,-1,-1,-1
75,4,528.03,445.81,69.33,210.86,1,-1,-1,-1
